order_id,return_id,return_date,reason,refund_amount,customer_id,order_date,status,total_amount,discount_pct,is_negative_amount,signup_date,country,customer_tier,email,item_id,product_id,quantity,unit_price,category,net_amount,refund_exceeds_order
O0000787,R000227,2024-01-31,duplicate_order,1444.44,C00449,2022-10-05,cancelled,2168.41,0.0,false,2019-08-12,South Africa,silver,kathryn50@example.com,I000002324,P0341,8,124.76,books,2168.41,false
O0000787,R000227,2024-01-31,duplicate_order,1444.44,C00449,2022-10-05,cancelled,2168.41,0.0,false,2019-08-12,South Africa,silver,kathryn50@example.com,I000002323,P0009,2,131.9,electronics,2168.41,false
O0000281,R000024,2022-03-29,wrong_item,64.48,C00430,2024-03-10,refunded,290.09,0.0,false,2020-08-19,Ethiopia,platinum,megan90@example.org,I000000810,P0007,1,489.32,beauty,290.09,false
O0000281,R000024,2022-03-29,wrong_item,64.48,C00430,2024-03-10,refunded,290.09,0.0,false,2020-08-19,Ethiopia,platinum,megan90@example.org,I000000811,P0474,2,256.02,food_drink,290.09,false
O0000281,R000024,2022-03-29,wrong_item,64.48,C00430,2024-03-10,refunded,290.09,0.0,false,2020-08-19,Ethiopia,platinum,megan90@example.org,I000000808,P0031,4,395.86,toys,290.09,false
O0000281,R000024,2022-03-29,wrong_item,64.48,C00430,2024-03-10,refunded,290.09,0.0,false,2020-08-19,Ethiopia,platinum,megan90@example.org,I000000809,P0303,8,190.69,books,290.09,false
O0001266,R000035,2024-05-10,arrived_late,114.21,C00154,2023-11-27,cancelled,184.36,0.0,false,2023-10-02,Ghana,bronze,lpetersen@example.com,I000003722,P0084,7,235.51,home_garden,184.36,false
O0001266,R000035,2024-05-10,arrived_late,114.21,C00154,2023-11-27,cancelled,184.36,0.0,false,2023-10-02,Ghana,bronze,lpetersen@example.com,I000003723,P0475,9,395.84,beauty,184.36,false
O0001266,R000035,2024-05-10,arrived_late,114.21,C00154,2023-11-27,cancelled,184.36,0.0,false,2023-10-02,Ghana,bronze,lpetersen@example.com,I000003720,P0068,2,279.22,toys,184.36,false
O0001266,R000035,2024-05-10,arrived_late,114.21,C00154,2023-11-27,cancelled,184.36,0.0,false,2023-10-02,Ghana,bronze,lpetersen@example.com,I000003721,P0395,2,139.69,clothing,184.36,false
O0000565,R000047,2024-04-04,wrong_item,695.24,C00289,2023-08-21,pending,1135.3,20.0,false,2021-03-11,Kenya,platinum,russellbeasley@example.com,I000001670,P0007,3,179.9,electronics,908.24,false
O0000565,R000047,2024-04-04,wrong_item,695.24,C00289,2023-08-21,pending,1135.3,20.0,false,2021-03-11,Kenya,platinum,russellbeasley@example.com,I000001669,P0403,5,177.59,food_drink,908.24,false
O0000565,R000047,2024-04-04,wrong_item,695.24,C00289,2023-08-21,pending,1135.3,20.0,false,2021-03-11,Kenya,platinum,russellbeasley@example.com,I000001671,P0159,8,483.86,books,908.24,false
O0000565,R000047,2024-04-04,wrong_item,695.24,C00289,2023-08-21,pending,1135.3,20.0,false,2021-03-11,Kenya,platinum,russellbeasley@example.com,I000001667,P0239,5,324.59,books,908.24,false
O0000565,R000047,2024-04-04,wrong_item,695.24,C00289,2023-08-21,pending,1135.3,20.0,false,2021-03-11,Kenya,platinum,russellbeasley@example.com,I000001668,P0306,6,372.52,beauty,908.24,false
O0000435,R000262,2023-07-12,defective,167.48,C00182,2023-09-12,completed,461.94,25.0,false,2021-07-04,Egypt,gold,andreamoore@example.com,I000001287,P0424,4,105.68,sports,346.455,false
O0000435,R000262,2023-07-12,defective,167.48,C00182,2023-09-12,completed,461.94,25.0,false,2021-07-04,Egypt,gold,andreamoore@example.com,I000001286,P0369,2,492.32,clothing,346.455,false
O_MISSING_00013,R_GHOST_00014,2024-05-07,wrong_item,314.89,,,,,,,,,,,,,,,,,false
O0000111,R000044,2023-01-07,not_as_described,281.78,C00151,2022-11-19,refunded,469.42,0.0,false,2018-05-13,Ghana,platinum,oyu@example.com,I000000322,P0067,1,287.75,toys,469.42,false
O0000111,R000044,2023-01-07,not_as_described,281.78,C00151,2022-11-19,refunded,469.42,0.0,false,2018-05-13,Ghana,platinum,oyu@example.com,I000000319,P0354,8,337.96,books,469.42,false
O0000111,R000044,2023-01-07,not_as_described,281.78,C00151,2022-11-19,refunded,469.42,0.0,false,2018-05-13,Ghana,platinum,oyu@example.com,I000000321,P0362,8,391.39,toys,469.42,false
O0000111,R000044,2023-01-07,not_as_described,281.78,C00151,2022-11-19,refunded,469.42,0.0,false,2018-05-13,Ghana,platinum,oyu@example.com,I000000320,P0170,8,280.06,electronics,469.42,false
O_MISSING_00005,R_GHOST_00006,2023-12-08,arrived_late,433.12,,,,,,,,,,,,,,,,,false
O0000616,R000027,2024-06-22,duplicate_order,1774.0,C00346,2023-05-20,cancelled,1990.96,25.0,false,2020-08-19,Ethiopia,platinum,cody64@example.com,I000001812,P0274,8,427.35,clothing,1493.22,true
O0000616,R000027,2024-06-22,duplicate_order,1774.0,C00346,2023-05-20,cancelled,1990.96,25.0,false,2020-08-19,Ethiopia,platinum,cody64@example.com,I000001811,P0208,8,222.5,home_garden,1493.22,true
O0000616,R000027,2024-06-22,duplicate_order,1774.0,C00346,2023-05-20,cancelled,1990.96,25.0,false,2020-08-19,Ethiopia,platinum,cody64@example.com,I000001810,P0081,3,477.17,beauty,1493.22,true
O0000616,R000027,2024-06-22,duplicate_order,1774.0,C00346,2023-05-20,cancelled,1990.96,25.0,false,2020-08-19,Ethiopia,platinum,cody64@example.com,I000001813,P0243,6,110.95,home_garden,1493.22,true
O0000616,R000027,2024-06-22,duplicate_order,1774.0,C00346,2023-05-20,cancelled,1990.96,25.0,false,2020-08-19,Ethiopia,platinum,cody64@example.com,I000001814,P0077,8,37.79,clothing,1493.22,true
O0000885,R000181,2022-04-27,not_as_described,129.94,C00358,2023-07-29,shipped,1002.08,0.0,false,2019-08-28,Senegal,bronze,tarabishop@example.net,I000002623,P0346,2,79.95,food_drink,1002.08,false
O0000885,R000181,2022-04-27,not_as_described,129.94,C00358,2023-07-29,shipped,1002.08,0.0,false,2019-08-28,Senegal,bronze,tarabishop@example.net,I000002621,P0324,9,7.23,food_drink,1002.08,false
O0000885,R000181,2022-04-27,not_as_described,129.94,C00358,2023-07-29,shipped,1002.08,0.0,false,2019-08-28,Senegal,bronze,tarabishop@example.net,I000002622,P0353,6,292.94,books,1002.08,false
O0001947,R000176,2023-08-20,changed_mind,1872.16,C00097,2022-03-10,shipped,1964.78,0.0,false,2023-01-28,Tanzania,bronze,jonathanfletcher@example.org,I000005793,P0153,3,192.81,food_drink,1964.78,false
O0001947,R000176,2023-08-20,changed_mind,1872.16,C00097,2022-03-10,shipped,1964.78,0.0,false,2023-01-28,Tanzania,bronze,jonathanfletcher@example.org,I000005794,P0077,4,3.31,home_garden,1964.78,false
O0001176,R000107,2022-02-02,arrived_late,3.65,C00062,2023-03-09,completed,18.12,25.0,false,2021-07-18,Senegal,silver,brian97@example.net,I000003481,P0090,9,95.25,beauty,13.59,false
O0001176,R000107,2022-02-02,arrived_late,3.65,C00062,2023-03-09,completed,18.12,25.0,false,2021-07-18,Senegal,silver,brian97@example.net,I000003480,P0003,6,249.32,books,13.59,false
O0001176,R000107,2022-02-02,arrived_late,3.65,C00062,2023-03-09,completed,18.12,25.0,false,2021-07-18,Senegal,silver,brian97@example.net,I000003479,P0203,1,490.64,electronics,13.59,false
O0001369,R000138,2023-05-10,duplicate_order,257.3,C00444,2024-05-03,refunded,1531.34,15.0,false,2020-01-15,Nigeria,silver,tjimenez@example.com,I000004007,P0418,7,340.35,electronics,1301.639,false
O0001369,R000138,2023-05-10,duplicate_order,257.3,C00444,2024-05-03,refunded,1531.34,15.0,false,2020-01-15,Nigeria,silver,tjimenez@example.com,I000004010,P0055,7,412.47,home_garden,1301.639,false
O0001369,R000138,2023-05-10,duplicate_order,257.3,C00444,2024-05-03,refunded,1531.34,15.0,false,2020-01-15,Nigeria,silver,tjimenez@example.com,I000004009,P0011,3,492.88,beauty,1301.639,false
O0001369,R000138,2023-05-10,duplicate_order,257.3,C00444,2024-05-03,refunded,1531.34,15.0,false,2020-01-15,Nigeria,silver,tjimenez@example.com,I000004008,P0431,7,81.19,toys,1301.639,false
O0001369,R000138,2023-05-10,duplicate_order,257.3,C00444,2024-05-03,refunded,1531.34,15.0,false,2020-01-15,Nigeria,silver,tjimenez@example.com,I000004011,P0437,4,330.89,clothing,1301.639,false
O0001263,R000255,2022-09-09,arrived_late,1733.31,C00105,2023-05-10,cancelled,2249.06,0.0,false,2018-12-12,Nigeria,silver,steven73@example.net,I000003712,P0433,3,385.09,books,2249.06,false
O0001263,R000255,2022-09-09,arrived_late,1733.31,C00105,2023-05-10,cancelled,2249.06,0.0,false,2018-12-12,Nigeria,silver,steven73@example.net,I000003711,P0081,9,491.83,beauty,2249.06,false
O0001263,R000255,2022-09-09,arrived_late,1733.31,C00105,2023-05-10,cancelled,2249.06,0.0,false,2018-12-12,Nigeria,silver,steven73@example.net,I000003713,P0374,1,155.99,beauty,2249.06,false
O0001263,R000255,2022-09-09,arrived_late,1733.31,C00105,2023-05-10,cancelled,2249.06,0.0,false,2018-12-12,Nigeria,silver,steven73@example.net,I000003710,P0131,7,99.42,toys,2249.06,false
O0000036,R000147,2022-04-27,duplicate_order,658.27,C00055,2023-08-10,pending,716.63,,false,2020-01-02,Ethiopia,platinum,williamsyvette@example.org,I000000088,P0335,9,255.67,electronics,,false
O0000036,R000147,2022-04-27,duplicate_order,658.27,C00055,2023-08-10,pending,716.63,,false,2020-01-02,Ethiopia,platinum,williamsyvette@example.org,I000000091,P0108,7,236.33,books,,false
O0000036,R000147,2022-04-27,duplicate_order,658.27,C00055,2023-08-10,pending,716.63,,false,2020-01-02,Ethiopia,platinum,williamsyvette@example.org,I000000089,P0339,3,42.37,electronics,,false
O0000036,R000147,2022-04-27,duplicate_order,658.27,C00055,2023-08-10,pending,716.63,,false,2020-01-02,Ethiopia,platinum,williamsyvette@example.org,I000000090,P0360,2,140.68,electronics,,false
O0000036,R000147,2022-04-27,duplicate_order,658.27,C00055,2023-08-10,pending,716.63,,false,2020-01-02,Ethiopia,platinum,williamsyvette@example.org,I000000092,P0244,7,336.61,home_garden,,false
O0001410,R000012,2023-02-12,duplicate_order,2448.11,C00343,2022-03-29,pending,2460.66,0.0,false,2019-03-28,Egypt,platinum,michaelhardin@example.com,I000004134,P0439,1,270.56,electronics,2460.66,false
O0001318,R000144,2022-06-06,duplicate_order,1225.01,C00267,2024-05-14,refunded,1793.79,0.0,false,2020-11-02,Tanzania,bronze,jeff73@example.com,I000003867,P0474,9,265.14,food_drink,1793.79,false
O0001318,R000144,2022-06-06,duplicate_order,1225.01,C00267,2024-05-14,refunded,1793.79,0.0,false,2020-11-02,Tanzania,bronze,jeff73@example.com,I000003868,P0094,9,132.85,clothing,1793.79,false
O0001318,R000144,2022-06-06,duplicate_order,1225.01,C00267,2024-05-14,refunded,1793.79,0.0,false,2020-11-02,Tanzania,bronze,jeff73@example.com,I000003866,P0416,1,490.63,clothing,1793.79,false
O0001473,R000156,2023-08-11,defective,624.34,C00394,2023-01-27,cancelled,762.22,20.0,false,2018-06-12,Kenya,platinum,terri77@example.com,I000004315,P0109,1,103.34,food_drink,609.7760000000001,true
O0001473,R000156,2023-08-11,defective,624.34,C00394,2023-01-27,cancelled,762.22,20.0,false,2018-06-12,Kenya,platinum,terri77@example.com,I000004317,P0084,4,400.26,home_garden,609.7760000000001,true
O0001473,R000156,2023-08-11,defective,624.34,C00394,2023-01-27,cancelled,762.22,20.0,false,2018-06-12,Kenya,platinum,terri77@example.com,I000004318,P0137,4,193.76,clothing,609.7760000000001,true
O0001473,R000156,2023-08-11,defective,624.34,C00394,2023-01-27,cancelled,762.22,20.0,false,2018-06-12,Kenya,platinum,terri77@example.com,I000004316,P0032,6,47.45,beauty,609.7760000000001,true
O0001473,R000156,2023-08-11,defective,624.34,C00394,2023-01-27,cancelled,762.22,20.0,false,2018-06-12,Kenya,platinum,terri77@example.com,I000004319,P0240,7,164.89,,609.7760000000001,true
O0001710,R000256,2024-07-28,not_as_described,9.36,C00371,2022-08-01,cancelled,34.0,20.0,false,2021-09-07,Rwanda,silver,ihorton@example.net,I000005042,P0377,8,376.58,electronics,27.200000000000003,false
O0001618,R000137,2022-11-05,defective,2667.23,C00255,2022-10-13,completed,1881.24,15.0,false,2023-06-08,Rwanda,gold,christopher60@example.com,I000004766,P0423,2,163.13,home_garden,1599.0539999999999,true
O0000524,R000180,2022-03-20,arrived_late,660.02,C00369,2023-03-07,completed,1278.54,15.0,false,2023-07-30,South Africa,gold,brooksanthony@example.org,I000001548,P0255,2,404.83,electronics,1086.759,false
O0000524,R000180,2022-03-20,arrived_late,660.02,C00369,2023-03-07,completed,1278.54,15.0,false,2023-07-30,South Africa,gold,brooksanthony@example.org,I000001547,P0331,7,252.24,books,1086.759,false
O0000524,R000180,2022-03-20,arrived_late,660.02,C00369,2023-03-07,completed,1278.54,15.0,false,2023-07-30,South Africa,gold,brooksanthony@example.org,I000001549,P0448,3,180.66,sports,1086.759,false
O0001637,R000200,2024-07-24,changed_mind,1001.84,C00448,2024-02-05,pending,1674.57,25.0,false,2018-04-14,Tanzania,bronze,booneryan@example.com,I000004824,P0232,6,51.92,beauty,1255.9275,false
O0001637,R000200,2024-07-24,changed_mind,1001.84,C00448,2024-02-05,pending,1674.57,25.0,false,2018-04-14,Tanzania,bronze,booneryan@example.com,I000004825,P0212,1,259.46,food_drink,1255.9275,false
O0001637,R000200,2024-07-24,changed_mind,1001.84,C00448,2024-02-05,pending,1674.57,25.0,false,2018-04-14,Tanzania,bronze,booneryan@example.com,I000004822,P0166,4,225.73,electronics,1255.9275,false
O0001637,R000200,2024-07-24,changed_mind,1001.84,C00448,2024-02-05,pending,1674.57,25.0,false,2018-04-14,Tanzania,bronze,booneryan@example.com,I000004823,P0298,4,192.59,home_garden,1255.9275,false
O_MISSING_00006,R_GHOST_00007,2024-06-18,defective,251.9,,,,,,,,,,,,,,,,,false
O0000735,R000028,2023-12-08,duplicate_order,625.0,C00378,2023-07-05,refunded,643.0,0.0,false,2021-02-19,Kenya,gold,kellysmith@example.com,I000002172,P0027,5,44.61,food_drink,643.0,false
O0001820,R000050,2022-09-04,not_as_described,-269.33,C00464,2022-01-06,shipped,-1782.77,15.0,true,2022-01-29,Ethiopia,platinum,silvageorge@example.net,I000005379,P0363,4,116.26,books,-1515.3545,true
O0001820,R000050,2022-09-04,not_as_described,-269.33,C00464,2022-01-06,shipped,-1782.77,15.0,true,2022-01-29,Ethiopia,platinum,silvageorge@example.net,I000005378,P0472,3,36.99,beauty,-1515.3545,true
O0000717,R000007,2022-10-01,defective,-377.83,C00499,2023-05-25,completed,-698.76,15.0,true,2023-01-05,Kenya,gold,frobertson@example.com,I000002127,P0468,9,191.67,clothing,-593.946,true
O0000717,R000007,2022-10-01,defective,-377.83,C00499,2023-05-25,completed,-698.76,15.0,true,2023-01-05,Kenya,gold,frobertson@example.com,I000002129,P0339,6,256.75,food_drink,-593.946,true
O0000717,R000007,2022-10-01,defective,-377.83,C00499,2023-05-25,completed,-698.76,15.0,true,2023-01-05,Kenya,gold,frobertson@example.com,I000002126,P0244,6,273.71,home_garden,-593.946,true
O0000717,R000007,2022-10-01,defective,-377.83,C00499,2023-05-25,completed,-698.76,15.0,true,2023-01-05,Kenya,gold,frobertson@example.com,I000002128,P0366,2,446.69,home_garden,-593.946,true
O0000174,R000295,2023-08-16,changed_mind,1594.0,C00252,2022-05-25,refunded,2199.27,25.0,false,2021-11-30,Nigeria,bronze,scoffey@example.net,I000000497,P0297,8,450.22,home_garden,1649.4524999999999,false
O0000174,R000295,2023-08-16,changed_mind,1594.0,C00252,2022-05-25,refunded,2199.27,25.0,false,2021-11-30,Nigeria,bronze,scoffey@example.net,I000000496,P0151,4,70.58,beauty,1649.4524999999999,false
O0000950,R000132,2024-07-17,arrived_late,1.19,C00355,2022-02-22,completed,6.42,25.0,false,2022-08-04,Egypt,gold,stanleynancy@example.net,I000002830,P0384,7,250.67,sports,4.8149999999999995,false
O0000950,R000132,2024-07-17,arrived_late,1.19,C00355,2022-02-22,completed,6.42,25.0,false,2022-08-04,Egypt,gold,stanleynancy@example.net,I000002829,P0003,1,187.39,clothing,4.8149999999999995,false
O0000950,R000132,2024-07-17,arrived_late,1.19,C00355,2022-02-22,completed,6.42,25.0,false,2022-08-04,Egypt,gold,stanleynancy@example.net,I000002828,P0380,8,41.49,books,4.8149999999999995,false
O0000950,R000132,2024-07-17,arrived_late,1.19,C00355,2022-02-22,completed,6.42,25.0,false,2022-08-04,Egypt,gold,stanleynancy@example.net,I000002832,P0016,5,360.14,clothing,4.8149999999999995,false
O0000950,R000132,2024-07-17,arrived_late,1.19,C00355,2022-02-22,completed,6.42,25.0,false,2022-08-04,Egypt,gold,stanleynancy@example.net,I000002831,P0040,2,275.66,clothing,4.8149999999999995,false
O0001968,R000166,2024-01-20,wrong_item,1582.73,C00127,2022-04-03,completed,1909.18,0.0,false,2021-09-06,Kenya,bronze,wsmith@example.com,I000005871,P0379,9,69.42,electronics,1909.18,false
O0001968,R000166,2024-01-20,wrong_item,1582.73,C00127,2022-04-03,completed,1909.18,0.0,false,2021-09-06,Kenya,bronze,wsmith@example.com,I000005868,P0164,7,389.07,food_drink,1909.18,false
O0001968,R000166,2024-01-20,wrong_item,1582.73,C00127,2022-04-03,completed,1909.18,0.0,false,2021-09-06,Kenya,bronze,wsmith@example.com,I000005872,P0295,9,483.59,electronics,1909.18,false
O0001968,R000166,2024-01-20,wrong_item,1582.73,C00127,2022-04-03,completed,1909.18,0.0,false,2021-09-06,Kenya,bronze,wsmith@example.com,I000005870,P0344,5,81.95,beauty,1909.18,false
O0001968,R000166,2024-01-20,wrong_item,1582.73,C00127,2022-04-03,completed,1909.18,0.0,false,2021-09-06,Kenya,bronze,wsmith@example.com,I000005869,P0296,2,324.4,beauty,1909.18,false
O0000581,R000193,2022-04-02,defective,1216.54,C00287,2023-08-31,completed,1875.58,15.0,false,2022-08-20,Ghana,platinum,bwagner@example.org,I000001709,P0225,1,14.45,books,1594.243,false
O0001874,R000214,2022-12-25,duplicate_order,772.89,C00031,2023-03-26,cancelled,859.57,0.0,false,2019-10-08,Kenya,bronze,teresa28@example.org,I000005556,P0328,6,6.17,toys,859.57,false
O0001874,R000214,2022-12-25,duplicate_order,772.89,C00031,2023-03-26,cancelled,859.57,0.0,false,2019-10-08,Kenya,bronze,teresa28@example.org,I000005555,P0466,9,62.45,sports,859.57,false
O0001874,R000214,2022-12-25,duplicate_order,772.89,C00031,2023-03-26,cancelled,859.57,0.0,false,2019-10-08,Kenya,bronze,teresa28@example.org,I000005557,P0039,9,57.33,beauty,859.57,false
O0001874,R000214,2022-12-25,duplicate_order,772.89,C00031,2023-03-26,cancelled,859.57,0.0,false,2019-10-08,Kenya,bronze,teresa28@example.org,I000005558,P0380,4,31.17,home_garden,859.57,false
O0000559,R000126,2022-04-07,arrived_late,909.48,C00071,2022-01-14,completed,1982.32,,false,2022-06-02,Ghana,bronze,sarahibarra@example.org,I000001647,P0362,7,11.53,food_drink,,false
O0001419,R000230,2023-02-19,arrived_late,21.3,C00408,2022-03-16,shipped,27.17,10.0,false,2020-10-22,Egypt,gold,fitzgeraldvictor@example.com,I000004158,P0226,6,215.87,home_garden,24.453000000000003,false
O0001419,R000230,2023-02-19,arrived_late,21.3,C00408,2022-03-16,shipped,27.17,10.0,false,2020-10-22,Egypt,gold,fitzgeraldvictor@example.com,I000004157,P0327,8,79.87,beauty,24.453000000000003,false
O0001792,R000049,2022-07-08,changed_mind,446.37,C00324,2022-10-29,completed,324.7,0.0,false,2023-03-08,Egypt,gold,zwarren@example.com,I000005298,P0297,5,460.94,food_drink,324.7,true
O0001792,R000049,2022-07-08,changed_mind,446.37,C00324,2022-10-29,completed,324.7,0.0,false,2023-03-08,Egypt,gold,zwarren@example.com,I000005299,P0204,7,356.64,home_garden,324.7,true
O0001479,R000006,2022-02-20,arrived_late,411.04,C00145,2023-12-24,cancelled,2312.81,0.0,false,2019-07-30,Tanzania,gold,tsanders@example.org,I000004333,P0449,1,297.17,food_drink,2312.81,false
O0001479,R000006,2022-02-20,arrived_late,411.04,C00145,2023-12-24,cancelled,2312.81,0.0,false,2019-07-30,Tanzania,gold,tsanders@example.org,I000004334,P0352,2,349.49,books,2312.81,false
O0000989,R000040,2023-08-11,wrong_item,554.64,C00204,2022-03-22,pending,673.98,,false,2023-05-29,Ethiopia,bronze,lopezmichael@example.com,I000002937,P0088,4,267.48,books,,false
O0000989,R000040,2023-08-11,wrong_item,554.64,C00204,2022-03-22,pending,673.98,,false,2023-05-29,Ethiopia,bronze,lopezmichael@example.com,I000002938,P0460,7,323.34,beauty,,false
O0001916,R000218,2023-07-22,wrong_item,1163.42,C00038,2022-04-11,refunded,2277.14,25.0,false,2020-03-23,South Africa,silver,davidalvarez@example.net,I000005683,P0372,4,119.85,beauty,1707.855,false
O0001916,R000218,2023-07-22,wrong_item,1163.42,C00038,2022-04-11,refunded,2277.14,25.0,false,2020-03-23,South Africa,silver,davidalvarez@example.net,I000005682,P0053,6,184.11,books,1707.855,false
O0001916,R000218,2023-07-22,wrong_item,1163.42,C00038,2022-04-11,refunded,2277.14,25.0,false,2020-03-23,South Africa,silver,davidalvarez@example.net,I000005684,P0099,1,442.95,toys,1707.855,false
O0000754,R000208,2022-05-01,duplicate_order,10.62,C00432,2023-09-06,completed,11.01,5.0,false,2019-06-22,Nigeria,bronze,debra96@example.net,I000002225,P0220,7,364.96,food_drink,10.459499999999998,true
O0000754,R000208,2022-05-01,duplicate_order,10.62,C00432,2023-09-06,completed,11.01,5.0,false,2019-06-22,Nigeria,bronze,debra96@example.net,I000002223,P0428,4,454.05,sports,10.459499999999998,true
O0000754,R000208,2022-05-01,duplicate_order,10.62,C00432,2023-09-06,completed,11.01,5.0,false,2019-06-22,Nigeria,bronze,debra96@example.net,I000002224,P0085,4,490.46,clothing,10.459499999999998,true
O0000754,R000208,2022-05-01,duplicate_order,10.62,C00432,2023-09-06,completed,11.01,5.0,false,2019-06-22,Nigeria,bronze,debra96@example.net,I000002226,P0386,8,137.39,electronics,10.459499999999998,true
O0000754,R000208,2022-05-01,duplicate_order,10.62,C00432,2023-09-06,completed,11.01,5.0,false,2019-06-22,Nigeria,bronze,debra96@example.net,I000002222,P0406,8,246.1,toys,10.459499999999998,true
O0001402,R000254,2022-08-19,defective,364.15,C00197,2022-11-15,shipped,663.89,20.0,false,2021-06-14,Senegal,platinum,fwalters@example.org,I000004111,P0189,2,280.54,home_garden,531.112,false
O0001402,R000254,2022-08-19,defective,364.15,C00197,2022-11-15,shipped,663.89,20.0,false,2021-06-14,Senegal,platinum,fwalters@example.org,I000004113,P0177,4,73.71,toys,531.112,false
O0001402,R000254,2022-08-19,defective,364.15,C00197,2022-11-15,shipped,663.89,20.0,false,2021-06-14,Senegal,platinum,fwalters@example.org,I000004112,P0307,3,385.57,sports,531.112,false
O0001402,R000254,2022-08-19,defective,364.15,C00197,2022-11-15,shipped,663.89,20.0,false,2021-06-14,Senegal,platinum,fwalters@example.org,I000004114,P0088,7,213.05,electronics,531.112,false
O0000450,R000142,2022-06-25,wrong_item,1686.12,C00496,2023-09-06,pending,2066.53,0.0,false,2022-03-25,Nigeria,silver,francisco74@example.net,I000001330,P0016,1,361.98,toys,2066.53,false
O0000450,R000142,2022-06-25,wrong_item,1686.12,C00496,2023-09-06,pending,2066.53,0.0,false,2022-03-25,Nigeria,silver,francisco74@example.net,I000001331,P0246,6,470.73,food_drink,2066.53,false
O0001745,R000005,2024-05-26,wrong_item,560.18,C00273,2023-01-30,pending,2461.09,25.0,false,2022-09-01,Nigeria,bronze,lisahall@example.org,I000005160,P0334,8,392.74,toys,1845.8175,false
O_MISSING_00007,R_GHOST_00008,2022-04-10,wrong_item,60.03,,,,,,,,,,,,,,,,,false
O0000659,R000219,2023-05-21,defective,138.35,C00308,2023-04-08,shipped,327.52,5.0,false,2020-08-02,Egypt,platinum,moorekaren@example.org,I000001943,P0090,4,8.37,beauty,311.14399999999995,false
O0000659,R000219,2023-05-21,defective,138.35,C00308,2023-04-08,shipped,327.52,5.0,false,2020-08-02,Egypt,platinum,moorekaren@example.org,I000001944,P0139,6,372.11,home_garden,311.14399999999995,false
O0000017,R000019,2022-12-08,changed_mind,1150.35,C00306,2023-06-28,pending,1883.92,0.0,false,2023-09-06,South Africa,bronze,kchavez@example.com,I000000042,P0245,5,493.44,books,1883.92,false
O0000017,R000019,2022-12-08,changed_mind,1150.35,C00306,2023-06-28,pending,1883.92,0.0,false,2023-09-06,South Africa,bronze,kchavez@example.com,I000000041,P0158,7,480.06,sports,1883.92,false
O0000417,R000294,2022-05-03,changed_mind,2012.53,C00492,2023-04-30,cancelled,2243.72,10.0,false,2018-12-09,Ghana,bronze,nancy04@example.net,I000001234,P0033,3,39.83,beauty,2019.348,false
O0000417,R000294,2022-05-03,changed_mind,2012.53,C00492,2023-04-30,cancelled,2243.72,10.0,false,2018-12-09,Ghana,bronze,nancy04@example.net,I000001236,P0218,6,53.22,sports,2019.348,false
O0000417,R000294,2022-05-03,changed_mind,2012.53,C00492,2023-04-30,cancelled,2243.72,10.0,false,2018-12-09,Ghana,bronze,nancy04@example.net,I000001238,P0219,1,58.73,sports,2019.348,false
O0000417,R000294,2022-05-03,changed_mind,2012.53,C00492,2023-04-30,cancelled,2243.72,10.0,false,2018-12-09,Ghana,bronze,nancy04@example.net,I000001235,P0261,7,406.72,electronics,2019.348,false
O0000417,R000294,2022-05-03,changed_mind,2012.53,C00492,2023-04-30,cancelled,2243.72,10.0,false,2018-12-09,Ghana,bronze,nancy04@example.net,I000001237,P0253,6,169.4,sports,2019.348,false
O0000601,R000281,2022-04-24,not_as_described,1230.65,C00307,2022-10-04,cancelled,1992.66,25.0,false,2023-12-10,Rwanda,silver,jennifer99@example.org,I000001765,P0107,3,334.53,,1494.4950000000001,false
O0000861,R000009,2024-01-03,changed_mind,303.81,C00345,2023-04-21,completed,1177.69,0.0,false,2019-01-18,Ghana,bronze,mccormickdeborah@example.org,I000002554,P0497,5,479.03,home_garden,1177.69,false
O0001870,R000189,2023-10-24,arrived_late,272.57,C00031,2023-10-13,pending,1009.7,20.0,false,2019-10-08,Kenya,bronze,teresa28@example.org,I000005545,P0402,1,178.7,books,807.7600000000001,false
O0001870,R000189,2023-10-24,arrived_late,272.57,C00031,2023-10-13,pending,1009.7,20.0,false,2019-10-08,Kenya,bronze,teresa28@example.org,I000005544,P0415,9,164.37,clothing,807.7600000000001,false
O0001214,R000160,2024-01-15,wrong_item,177.41,C00090,2022-03-09,pending,629.38,0.0,false,2020-08-26,Ethiopia,bronze,dwalker@example.com,I000003570,P0475,7,265.09,electronics,629.38,false
O0001214,R000160,2024-01-15,wrong_item,177.41,C00090,2022-03-09,pending,629.38,0.0,false,2020-08-26,Ethiopia,bronze,dwalker@example.com,I000003572,P0107,8,197.53,toys,629.38,false
O0001214,R000160,2024-01-15,wrong_item,177.41,C00090,2022-03-09,pending,629.38,0.0,false,2020-08-26,Ethiopia,bronze,dwalker@example.com,I000003571,P0426,1,282.54,clothing,629.38,false
O0001214,R000160,2024-01-15,wrong_item,177.41,C00090,2022-03-09,pending,629.38,0.0,false,2020-08-26,Ethiopia,bronze,dwalker@example.com,I000003569,P0257,7,453.93,food_drink,629.38,false
O0001401,R000010,2022-12-02,wrong_item,1406.69,C00352,2022-02-16,pending,1118.06,15.0,false,2023-12-19,Nigeria,bronze,coxhenry@example.org,I000004109,P0061,8,456.29,beauty,950.3509999999999,true
